Time Step,Stress Ratio,Stress Ratio Change
17244,0.30334325,6.06E-06
17245,0.303349633,6.38E-06
17246,0.303353975,4.34E-06
17247,0.303359775,5.80E-06
17248,0.303365908,6.13E-06
17249,0.303371042,5.13E-06
17250,0.303377008,5.97E-06
17251,0.30338275,5.74E-06
17252,0.303389108,6.36E-06
17253,0.30339515,6.04E-06
17254,0.303400367,5.22E-06
17255,0.303407492,7.12E-06
17256,0.303412717,5.22E-06
17257,0.303418325,5.61E-06
17258,0.303424367,6.04E-06
17259,0.303429083,4.72E-06
17260,0.303434667,5.58E-06
17261,0.303439342,4.68E-06
17262,0.3034465,7.16E-06
17263,0.303452717,6.22E-06
17264,0.303457417,4.70E-06
17265,0.3034614,3.98E-06
17266,0.303468542,7.14E-06
17267,0.3034739,5.36E-06
17268,0.303480625,6.72E-06
17269,0.303486292,5.67E-06
17270,0.303493008,6.72E-06
17271,0.303497592,4.58E-06
17272,0.303504042,6.45E-06
17273,0.3035095,5.46E-06
17274,0.303516292,6.79E-06
17275,0.303521542,5.25E-06
17276,0.303528242,6.70E-06
17277,0.303533675,5.43E-06
17278,0.3035397,6.03E-06
17279,0.303545975,6.28E-06
17280,0.303552158,6.18E-06
17281,0.303557875,5.72E-06
17282,0.303563508,5.63E-06
17283,0.303568767,5.26E-06
17284,0.303573958,5.19E-06
17285,0.303580792,6.83E-06
17286,0.303586758,5.97E-06
17287,0.3035915,4.74E-06
17288,0.30359515,3.65E-06
17289,0.303601892,6.74E-06
17290,0.303607242,5.35E-06
17291,0.303620192,1.30E-05
17292,0.303625383,5.19E-06
17293,0.303632475,7.09E-06
17294,0.303638142,5.67E-06
17295,0.303643858,5.72E-06
17296,0.303648842,4.98E-06
17297,0.303654008,5.17E-06
17298,0.303660075,6.07E-06
17299,0.303664867,4.79E-06
17300,0.303671333,6.47E-06
17301,0.30367795,6.62E-06
17302,0.30368345,5.50E-06
17303,0.303689267,5.82E-06
17304,0.3036938,4.53E-06
17305,0.303700658,6.86E-06
17306,0.303707758,7.10E-06
17307,0.303713042,5.28E-06
17308,0.3037198,6.76E-06
17309,0.303725542,5.74E-06
17310,0.303732083,6.54E-06
17311,0.303735525,3.44E-06
17312,0.303737917,2.39E-06
17313,0.303743817,5.90E-06
17314,0.303750017,6.20E-06
17315,0.303755108,5.09E-06
17316,0.303761042,5.93E-06
17317,0.303766925,5.88E-06
17318,0.3037713,4.38E-06
17319,0.303776175,4.87E-06
17320,0.30378175,5.58E-06
17321,0.303786125,4.38E-06
17322,0.303792242,6.12E-06
17323,0.303797375,5.13E-06
17324,0.303802725,5.35E-06
17325,0.303807925,5.20E-06
17326,0.303813667,5.74E-06
17327,0.303808825,-4.84E-06
17328,0.30381515,6.32E-06
17329,0.303820333,5.18E-06
17330,0.30382665,6.32E-06
17331,0.303833575,6.93E-06
17332,0.3038372,3.62E-06
17333,0.303842783,5.58E-06
17334,0.303848667,5.88E-06
17335,0.30385335,4.68E-06
17336,0.30385925,5.90E-06
17337,0.30386505,5.80E-06
17338,0.303871083,6.03E-06
17339,0.303875583,4.50E-06
17340,0.30388145,5.87E-06
17341,0.303886892,5.44E-06
17342,0.303892667,5.77E-06
17343,0.303897667,5.00E-06
17344,0.303903592,5.93E-06
17345,0.30391,6.41E-06
17346,0.3039148,4.80E-06
17347,0.303922133,7.33E-06
17348,0.303926625,4.49E-06
17349,0.303931617,4.99E-06
17350,0.3039379,6.28E-06
17351,0.3039381,2.00E-07
17352,0.303907808,-3.03E-05
17353,0.303805342,-0.000102466
17354,0.303743767,-6.16E-05
17355,0.303571667,-0.0001721
17356,0.303501083,-7.06E-05
17357,0.303588417,8.73E-05
17358,0.303578483,-9.93E-06
17359,0.303562233,-1.62E-05
17360,0.303543958,-1.83E-05
17361,0.303552308,8.35E-06
17362,0.3035711,1.88E-05
17363,0.303563342,-7.76E-06
17364,0.303557517,-5.83E-06
17365,0.303567925,1.04E-05
17366,0.303576717,8.79E-06
17367,0.303572775,-3.94E-06
17368,0.303577242,4.47E-06
17369,0.303582967,5.72E-06
17370,0.303592017,9.05E-06
17371,0.303596967,4.95E-06
17372,0.303604058,7.09E-06
17373,0.303606792,2.73E-06
17374,0.303611775,4.98E-06
17375,0.303618417,6.64E-06
17376,0.303622933,4.52E-06
17377,0.303629267,6.33E-06
17378,0.3036365,7.23E-06
17379,0.303642942,6.44E-06
17380,0.303648317,5.37E-06
17381,0.303653942,5.63E-06
17382,0.303658567,4.62E-06
17383,0.3036654,6.83E-06
17384,0.303671025,5.63E-06
17385,0.303675917,4.89E-06
17386,0.303682367,6.45E-06
17387,0.303688417,6.05E-06
17388,0.303694592,6.17E-06
17389,0.303700533,5.94E-06
17390,0.303705967,5.43E-06
17391,0.303710733,4.77E-06
17392,0.303716758,6.02E-06
17393,0.303722358,5.60E-06
17394,0.303728758,6.40E-06
17395,0.303735608,6.85E-06
17396,0.303741817,6.21E-06
17397,0.303747975,6.16E-06
17398,0.30375375,5.77E-06
17399,0.303759475,5.73E-06
17400,0.303765042,5.57E-06
17401,0.303771967,6.92E-06
17402,0.303777542,5.58E-06
17403,0.30378395,6.41E-06
17404,0.3037886,4.65E-06
17405,0.303794625,6.02E-06
17406,0.3038008,6.17E-06
17407,0.303806092,5.29E-06
17408,0.3038114,5.31E-06
17409,0.303817792,6.39E-06
17410,0.303822892,5.10E-06
17411,0.303829883,6.99E-06
17412,0.303834892,5.01E-06
17413,0.303841175,6.28E-06
17414,0.303853133,1.20E-05
17415,0.303858183,5.05E-06
17416,0.303865308,7.12E-06
17417,0.3038718,6.49E-06
17418,0.303877233,5.43E-06
17419,0.303884708,7.47E-06
17420,0.303890092,5.38E-06
17421,0.303897067,6.98E-06
17422,0.303902342,5.27E-06
17423,0.303908658,6.32E-06
17424,0.303913817,5.16E-06
17425,0.303919967,6.15E-06
17426,0.303925108,5.14E-06
17427,0.303931767,6.66E-06
17428,0.303937867,6.10E-06
17429,0.303943308,5.44E-06
17430,0.3039489,5.59E-06
17431,0.303955225,6.32E-06
17432,0.30396075,5.53E-06
17433,0.303967783,7.03E-06
17434,0.303974508,6.72E-06
17435,0.303978442,3.93E-06
17436,0.303972142,-6.30E-06
17437,0.303977342,5.20E-06
17438,0.30398345,6.11E-06
17439,0.303989317,5.87E-06
17440,0.303996308,6.99E-06
17441,0.304001892,5.58E-06
17442,0.304007183,5.29E-06
17443,0.304008992,1.81E-06
17444,0.304013633,4.64E-06
17445,0.304019692,6.06E-06
17446,0.304026558,6.87E-06
17447,0.304032608,6.05E-06
17448,0.304038758,6.15E-06
17449,0.3040453,6.54E-06
17450,0.304051092,5.79E-06
17451,0.304056942,5.85E-06
17452,0.304062808,5.87E-06
17453,0.304068008,5.20E-06
17454,0.304073567,5.56E-06
17455,0.304079658,6.09E-06
17456,0.304085,5.34E-06
17457,0.304093158,8.16E-06
17458,0.304096875,3.72E-06
17459,0.304100325,3.45E-06
17460,0.30410595,5.63E-06
17461,0.304111742,5.79E-06
17462,0.304119108,7.37E-06
17463,0.304123175,4.07E-06
17464,0.304130492,7.32E-06
17465,0.304136067,5.58E-06
17466,0.304141308,5.24E-06
17467,0.304148258,6.95E-06
17468,0.304152133,3.87E-06
17469,0.304157925,5.79E-06
17470,0.304163425,5.50E-06
17471,0.304171533,8.11E-06
17472,0.304175975,4.44E-06
17473,0.304181483,5.51E-06
17474,0.304186875,5.39E-06
17475,0.3041938,6.92E-06
17476,0.304178167,-1.56E-05
17477,0.304183867,5.70E-06
17478,0.304189225,5.36E-06
17479,0.304195675,6.45E-06
17480,0.304200442,4.77E-06
17481,0.304206125,5.68E-06
17482,0.304210925,4.80E-06
17483,0.304215158,4.23E-06
17484,0.304221967,6.81E-06
17485,0.304226975,5.01E-06
17486,0.304231858,4.88E-06
17487,0.304238317,6.46E-06
17488,0.304244192,5.88E-06
17489,0.304251492,7.30E-06
17490,0.304256183,4.69E-06
17491,0.304260983,4.80E-06
17492,0.304265808,4.83E-06
17493,0.304271542,5.73E-06
17494,0.304276858,5.32E-06
17495,0.304281675,4.82E-06
17496,0.30428825,6.58E-06
17497,0.3042935,5.25E-06
17498,0.3042997,6.20E-06
17499,0.304305183,5.48E-06
17500,0.304310658,5.48E-06
17501,0.304316533,5.87E-06
17502,0.304322325,5.79E-06
17503,0.304322167,-1.58E-07
17504,0.304326192,4.03E-06
17505,0.304333183,6.99E-06
17506,0.3043397,6.52E-06
17507,0.304343642,3.94E-06
17508,0.304348283,4.64E-06
17509,0.304356458,8.17E-06
17510,0.304360642,4.18E-06
17511,0.30436635,5.71E-06
17512,0.30437,3.65E-06
17513,0.304375717,5.72E-06
17514,0.304382225,6.51E-06
17515,0.304388417,6.19E-06
17516,0.304393658,5.24E-06
17517,0.304397858,4.20E-06
17518,0.304403033,5.17E-06
17519,0.304408658,5.63E-06
17520,0.304414033,5.37E-06
17521,0.304420408,6.38E-06
17522,0.304424825,4.42E-06
17523,0.30442965,4.82E-06
17524,0.304434875,5.22E-06
17525,0.304440567,5.69E-06
17526,0.304445025,4.46E-06
17527,0.3044492,4.17E-06
17528,0.304443808,-5.39E-06
17529,0.304448375,4.57E-06
17530,0.304453825,5.45E-06
17531,0.304459,5.17E-06
17532,0.304464292,5.29E-06
17533,0.3044699,5.61E-06
17534,0.304475792,5.89E-06
17535,0.30447985,4.06E-06
17536,0.30448315,3.30E-06
17537,0.304487942,4.79E-06
17538,0.304493642,5.70E-06
17539,0.304498167,4.52E-06
17540,0.304499583,1.42E-06
17541,0.30450405,4.47E-06
17542,0.304508933,4.88E-06
17543,0.304514383,5.45E-06
17544,0.3045198,5.42E-06
17545,0.304524275,4.48E-06
17546,0.304529075,4.80E-06
17547,0.304534075,5.00E-06
17548,0.304538958,4.88E-06
17549,0.3045431,4.14E-06
17550,0.304548033,4.93E-06
17551,0.304553642,5.61E-06
17552,0.304559142,5.50E-06
17553,0.304564925,5.78E-06
17554,0.304569875,4.95E-06
17555,0.304575008,5.13E-06
17556,0.304579992,4.98E-06
17557,0.304584183,4.19E-06
17558,0.304588783,4.60E-06
17559,0.304594417,5.63E-06
17560,0.304597967,3.55E-06
17561,0.304603875,5.91E-06
17562,0.304608275,4.40E-06
17563,0.304614217,5.94E-06
17564,0.304615975,1.76E-06
17565,0.304621158,5.18E-06
17566,0.30462595,4.79E-06
17567,0.304632175,6.23E-06
17568,0.304628617,-3.56E-06
17569,0.3046348,6.18E-06
17570,0.304639775,4.98E-06
17571,0.304644583,4.81E-06
17572,0.304649925,5.34E-06
17573,0.304653467,3.54E-06
17574,0.304658958,5.49E-06
17575,0.30466555,6.59E-06
17576,0.304669475,3.93E-06
17577,0.304672625,3.15E-06
17578,0.304677092,4.47E-06
17579,0.304683642,6.55E-06
17580,0.30468725,3.61E-06
17581,0.304693308,6.06E-06
17582,0.304698958,5.65E-06
17583,0.304703183,4.22E-06
17584,0.304708917,5.73E-06
17585,0.304713133,4.22E-06
17586,0.304718008,4.87E-06
17587,0.304724067,6.06E-06
17588,0.30472825,4.18E-06
17589,0.304732125,3.88E-06
17590,0.304737092,4.97E-06
17591,0.304742975,5.88E-06
17592,0.304747892,4.92E-06
17593,0.304752467,4.58E-06
17594,0.304756425,3.96E-06
17595,0.304761042,4.62E-06
17596,0.304767442,6.40E-06
17597,0.3047715,4.06E-06
17598,0.304775975,4.48E-06
17599,0.304781992,6.02E-06
17600,0.3047874,5.41E-06
17601,0.30479175,4.35E-06
17602,0.304796333,4.58E-06
17603,0.304801942,5.61E-06
17604,0.304806875,4.93E-06
17605,0.304813033,6.16E-06
17606,0.304817975,4.94E-06
17607,0.304820983,3.01E-06
17608,0.304826892,5.91E-06
17609,0.30483225,5.36E-06
17610,0.304837492,5.24E-06
17611,0.304841517,4.03E-06
17612,0.30484075,-7.67E-07
17613,0.304845933,5.18E-06
17614,0.304848775,2.84E-06
17615,0.304854883,6.11E-06
17616,0.304859125,4.24E-06
17617,0.304863192,4.07E-06
17618,0.304867533,4.34E-06
17619,0.30487245,4.92E-06
17620,0.304878058,5.61E-06
17621,0.304882642,4.58E-06
17622,0.304888217,5.58E-06
17623,0.304892933,4.72E-06
17624,0.304898675,5.74E-06
17625,0.304903058,4.38E-06
17626,0.304908992,5.93E-06
17627,0.304914542,5.55E-06
17628,0.304916333,1.79E-06
17629,0.304922275,5.94E-06
17630,0.304928025,5.75E-06
17631,0.304932175,4.15E-06
17632,0.304938217,6.04E-06
17633,0.30494205,3.83E-06
17634,0.304946608,4.56E-06
17635,0.304951067,4.46E-06
17636,0.304956892,5.82E-06
17637,0.304962542,5.65E-06
17638,0.304966358,3.82E-06
17639,0.304971933,5.57E-06
17640,0.304976217,4.28E-06
17641,0.304980525,4.31E-06
17642,0.304984842,4.32E-06
17643,0.304989875,5.03E-06
17644,0.304992675,2.80E-06
17645,0.304997908,5.23E-06
17646,0.3050034,5.49E-06
17647,0.305007867,4.47E-06
17648,0.305011042,3.18E-06
17649,0.305015833,4.79E-06
17650,0.305019183,3.35E-06
17651,0.305024375,5.19E-06
17652,0.30502835,3.97E-06
17653,0.305032983,4.63E-06
17654,0.305037458,4.48E-06
17655,0.305041883,4.43E-06
17656,0.305046558,4.68E-06
17657,0.305050283,3.72E-06
17658,0.305054425,4.14E-06
17659,0.305057925,3.50E-06
17660,0.305058667,7.42E-07
17661,0.305053717,-4.95E-06
17662,0.305028175,-2.55E-05
17663,0.304900675,-0.0001275
17664,0.304428575,-0.0004721
17665,0.30411495,-0.000313625
17666,0.304225342,0.000110392
17667,0.304281017,5.57E-05
17668,0.3042419,-3.91E-05
17669,0.304154867,-8.70E-05
17670,0.304124167,-3.07E-05
17671,0.304161092,3.69E-05
17672,0.304167383,6.29E-06
17673,0.304189875,2.25E-05
17674,0.304200608,1.07E-05
17675,0.3042065,5.89E-06
17676,0.304211733,5.23E-06
17677,0.304224225,1.25E-05
17678,0.304231183,6.96E-06
17679,0.304245708,1.45E-05
17680,0.304253625,7.92E-06
17681,0.304262375,8.75E-06
17682,0.304271442,9.07E-06
17683,0.304279542,8.10E-06
17684,0.304285675,6.13E-06
17685,0.304291233,5.56E-06
17686,0.304300017,8.78E-06
17687,0.304307942,7.93E-06
17688,0.304313608,5.67E-06
17689,0.304318617,5.01E-06
17690,0.304324717,6.10E-06
17691,0.3043309,6.18E-06
17692,0.30433775,6.85E-06
17693,0.304344208,6.46E-06
17694,0.304349258,5.05E-06
17695,0.304354633,5.37E-06
17696,0.304360917,6.28E-06
17697,0.304367317,6.40E-06
17698,0.304372483,5.17E-06
17699,0.304378408,5.92E-06
17700,0.3043849,6.49E-06
17701,0.30439135,6.45E-06
17702,0.304395667,4.32E-06
17703,0.304402383,6.72E-06
17704,0.304408525,6.14E-06
17705,0.304414333,5.81E-06
17706,0.304421508,7.18E-06
17707,0.30442785,6.34E-06
17708,0.304433617,5.77E-06
17709,0.304432175,-1.44E-06
17710,0.304438942,6.77E-06
17711,0.30444295,4.01E-06
17712,0.304445767,2.82E-06
17713,0.30445095,5.18E-06
17714,0.304457375,6.42E-06
17715,0.304463067,5.69E-06
17716,0.304469175,6.11E-06
17717,0.304482258,1.31E-05
17718,0.30448915,6.89E-06
17719,0.304494808,5.66E-06
17720,0.304500142,5.33E-06
17721,0.304505725,5.58E-06
17722,0.30451125,5.53E-06
17723,0.304517417,6.17E-06
17724,0.30452145,4.03E-06
17725,0.304528125,6.67E-06
17726,0.304541425,1.33E-05
17727,0.304548758,7.33E-06
17728,0.304554683,5.93E-06
17729,0.304558842,4.16E-06
17730,0.304565133,6.29E-06
17731,0.304565092,-4.10E-08
17732,0.304569842,4.75E-06
17733,0.30457815,8.31E-06
17734,0.304582525,4.38E-06
17735,0.304588008,5.48E-06
17736,0.30459405,6.04E-06
17737,0.304598783,4.73E-06
17738,0.304604492,5.71E-06
17739,0.304611367,6.88E-06
17740,0.304616075,4.71E-06
17741,0.304624283,8.21E-06
17742,0.304629158,4.88E-06
17743,0.30463445,5.29E-06
17744,0.304640142,5.69E-06
17745,0.304645375,5.23E-06
17746,0.304648992,3.62E-06
17747,0.304652625,3.63E-06
17748,0.304655417,2.79E-06
17749,0.304649508,-5.91E-06
17750,0.304420108,-0.0002294
17751,0.304247058,-0.00017305
17752,0.304317833,7.08E-05
17753,0.304337142,1.93E-05
17754,0.304365667,2.85E-05
17755,0.30433495,-3.07E-05
17756,0.304330217,-4.73E-06
17757,0.30433995,9.73E-06
17758,0.304346717,6.77E-06
17759,0.304356725,1.00E-05
17760,0.304366225,9.50E-06
17761,0.304372683,6.46E-06
17762,0.304377925,5.24E-06
17763,0.304383817,5.89E-06
17764,0.304389442,5.63E-06
17765,0.304396008,6.57E-06
17766,0.304405358,9.35E-06
17767,0.304409675,4.32E-06
17768,0.304417975,8.30E-06
17769,0.304424333,6.36E-06
17770,0.304430908,6.58E-06
17771,0.304435583,4.68E-06
17772,0.30444245,6.87E-06
17773,0.304448425,5.98E-06
17774,0.304454908,6.48E-06
17775,0.3044615,6.59E-06
17776,0.30446655,5.05E-06
17777,0.304470925,4.38E-06
17778,0.304476725,5.80E-06
17779,0.304483225,6.50E-06
17780,0.304489183,5.96E-06
17781,0.304494908,5.73E-06
17782,0.304498758,3.85E-06
17783,0.30450325,4.49E-06
17784,0.304509358,6.11E-06
17785,0.3045161,6.74E-06
17786,0.304521092,4.99E-06
17787,0.304528842,7.75E-06
17788,0.304050667,-0.000478175
17789,0.303962775,-8.79E-05
17790,0.304021758,5.90E-05
17791,0.303996483,-2.53E-05
17792,0.303986375,-1.01E-05
17793,0.303966517,-1.99E-05
17794,0.304022692,5.62E-05
17795,0.3040755,5.28E-05
17796,0.3041127,3.72E-05
17797,0.304146425,3.37E-05
17798,0.30418085,3.44E-05
17799,0.304222267,4.14E-05
17800,0.3042457,2.34E-05
17801,0.304250992,5.29E-06
17802,0.304278242,2.72E-05
17803,0.304298742,2.05E-05
17804,0.304318925,2.02E-05
17805,0.304337083,1.82E-05
17806,0.304354567,1.75E-05
17807,0.304370475,1.59E-05
17808,0.304383942,1.35E-05
17809,0.304395317,1.14E-05
17810,0.304405542,1.02E-05
17811,0.304415267,9.73E-06
17812,0.304424958,9.69E-06
17813,0.304433817,8.86E-06
17814,0.304441033,7.22E-06
17815,0.304448133,7.10E-06
17816,0.304455392,7.26E-06
17817,0.304463817,8.43E-06
17818,0.304469692,5.87E-06
17819,0.304474742,5.05E-06
17820,0.304484175,9.43E-06
17821,0.304491067,6.89E-06
17822,0.304497283,6.22E-06
17823,0.304502675,5.39E-06
17824,0.304510942,8.27E-06
17825,0.304516683,5.74E-06
17826,0.304524467,7.78E-06
17827,0.304531825,7.36E-06
17828,0.304538008,6.18E-06
17829,0.304544867,6.86E-06
17830,0.304549542,4.68E-06
17831,0.304555433,5.89E-06
17832,0.3045604,4.97E-06
17833,0.30457835,1.79E-05
17834,0.304586067,7.72E-06
17835,0.304590925,4.86E-06
17836,0.304597717,6.79E-06
17837,0.3046043,6.58E-06
17838,0.304609192,4.89E-06
17839,0.304616125,6.93E-06
17840,0.304621833,5.71E-06
17841,0.304628692,6.86E-06
17842,0.304634067,5.38E-06
17843,0.30464045,6.38E-06
17844,0.3046463,5.85E-06
17845,0.304652242,5.94E-06
17846,0.304658458,6.22E-06
17847,0.30466415,5.69E-06
17848,0.304671092,6.94E-06
17849,0.304676233,5.14E-06
17850,0.304682233,6.00E-06
17851,0.304689892,7.66E-06
17852,0.304694967,5.07E-06
17853,0.304709625,1.47E-05
17854,0.304715425,5.80E-06
17855,0.304722742,7.32E-06
17856,0.304729017,6.28E-06
17857,0.304733492,4.48E-06
17858,0.304740425,6.93E-06
17859,0.304745383,4.96E-06
17860,0.304752392,7.01E-06
17861,0.3047563,3.91E-06
17862,0.3047623,6.00E-06
17863,0.304769583,7.28E-06
17864,0.304773917,4.33E-06
17865,0.304781142,7.22E-06
17866,0.30478705,5.91E-06
17867,0.304792,4.95E-06
17868,0.304800742,8.74E-06
17869,0.304804742,4.00E-06
17870,0.304809392,4.65E-06
17871,0.304815692,6.30E-06
17872,0.3048234,7.71E-06
17873,0.304828967,5.57E-06
17874,0.304834683,5.72E-06
17875,0.304840658,5.97E-06
17876,0.304847333,6.68E-06
17877,0.304852517,5.18E-06
17878,0.304857833,5.32E-06
17879,0.304864658,6.82E-06
17880,0.304870292,5.63E-06
17881,0.304877533,7.24E-06
17882,0.304883575,6.04E-06
17883,0.304890008,6.43E-06
17884,0.304895267,5.26E-06
17885,0.304902267,7.00E-06
17886,0.30490695,4.68E-06
17887,0.3049127,5.75E-06
17888,0.304918,5.30E-06
17889,0.304924067,6.07E-06
17890,0.30493225,8.18E-06
17891,0.304936583,4.33E-06
17892,0.304941592,5.01E-06
17893,0.304949083,7.49E-06
17894,0.304954383,5.30E-06
17895,0.304961575,7.19E-06
17896,0.3049649,3.32E-06
17897,0.304972308,7.41E-06
17898,0.304975225,2.92E-06
17899,0.304980792,5.57E-06
17900,0.30498695,6.16E-06
17901,0.304994175,7.22E-06
17902,0.305002383,8.21E-06
17903,0.305008733,6.35E-06
17904,0.30501515,6.42E-06
17905,0.305018758,3.61E-06
17906,0.305026392,7.63E-06
17907,0.305032492,6.10E-06
17908,0.305037075,4.58E-06
17909,0.305043625,6.55E-06
17910,0.305049483,5.86E-06
17911,0.305054167,4.68E-06
17912,0.305059992,5.83E-06
17913,0.305068067,8.07E-06
17914,0.305073433,5.37E-06
17915,0.305078183,4.75E-06
17916,0.305084233,6.05E-06
17917,0.305093508,9.28E-06
17918,0.305099692,6.18E-06
17919,0.305108067,8.38E-06
17920,0.305116992,8.92E-06
17921,0.305117692,7.00E-07
17922,0.305122467,4.78E-06
17923,0.3051321,9.63E-06
17924,0.305137525,5.43E-06
17925,0.305144467,6.94E-06
17926,0.305151367,6.90E-06
17927,0.305156925,5.56E-06
17928,0.3051646,7.67E-06
17929,0.305171592,6.99E-06
17930,0.305177983,6.39E-06
17931,0.305185758,7.77E-06
17932,0.30519175,5.99E-06
17933,0.305197458,5.71E-06
17934,0.305204417,6.96E-06
17935,0.305211042,6.62E-06
17936,0.3052179,6.86E-06
17937,0.305224142,6.24E-06
17938,0.305229575,5.43E-06
17939,0.305234075,4.50E-06
17940,0.305237408,3.33E-06
17941,0.305245283,7.87E-06
17942,0.305249675,4.39E-06
17943,0.305254908,5.23E-06
17944,0.305260617,5.71E-06
17945,0.305263967,3.35E-06
17946,0.305269633,5.67E-06
17947,0.305273083,3.45E-06
17948,0.3052786,5.52E-06
17949,0.305280983,2.38E-06
17950,0.3052887,7.72E-06
17951,0.3052897,10.00E-07
17952,0.305298717,9.02E-06
17953,0.305299492,7.75E-07
17954,0.305307933,8.44E-06
17955,0.305309217,1.28E-06
17956,0.3053181,8.88E-06
17957,0.30532125,3.15E-06
17958,0.305326675,5.43E-06
17959,0.305330158,3.48E-06
17960,0.305336567,6.41E-06
17961,0.305339833,3.27E-06
17962,0.305341675,1.84E-06
17963,0.305342592,9.17E-07
17964,0.30535155,8.96E-06
17965,0.305355333,3.78E-06
17966,0.305360933,5.60E-06
17967,0.305364775,3.84E-06
17968,0.30536955,4.78E-06
17969,0.305369775,2.25E-07
17970,0.305378167,8.39E-06
17971,0.305382642,4.48E-06
17972,0.305388775,6.13E-06
17973,0.305392833,4.06E-06
17974,0.305396642,3.81E-06
17975,0.305401933,5.29E-06
17976,0.305405433,3.50E-06
17977,0.305411075,5.64E-06
17978,0.305415358,4.28E-06
17979,0.305421867,6.51E-06
17980,0.3054265,4.63E-06
17981,0.305430833,4.33E-06
17982,0.305435425,4.59E-06
17983,0.305439458,4.03E-06
17984,0.30544465,5.19E-06
17985,0.305449708,5.06E-06
17986,0.305453625,3.92E-06
17987,0.305456833,3.21E-06
17988,0.305460042,3.21E-06
17989,0.305464067,4.03E-06
17990,0.305465042,9.75E-07
17991,0.305468458,3.42E-06
17992,0.305468608,1.50E-07
